ano_mes,group_ab,group_xy,idade,renda,relacionamento,score_ext_1,score_ext_2,score_final,flag_1,score_ext_1_status,score_ext_2_status,score_final_status
202306,B,Y,87,3k~5k,0,915,134,556,1,score válido,score válido,score válido
202306,B,X,83,5k~10k,0,675,555,270,1,score válido,score válido,score válido
202306,B,Y,21,3k~5k,1,856,660,383,1,score válido,score válido,score válido
202306,B,Y,36,,1,-1,286,0,1,score especial - óbito,score válido,score válido
202306,B,Y,71,5k~10k,0,510,535,129,1,score válido,score válido,score válido
202306,B,Y,99,1k~3k,0,274,588,0,1,score válido,score válido,score válido
202306,B,X,97,3k~5k,0,815,484,423,1,score válido,score válido,score válido
202306,A,Y,95,1k~3k,0,695,79,402,1,score válido,score válido,score válido
202306,B,Y,89,3k~5k,0,435,526,91,1,score válido,score válido,score válido
202306,A,Y,78,1k~3k,0,673,903,144,1,score válido,score válido,score válido
202306,B,X,22,3k~5k,0,587,88,367,1,score válido,score válido,score válido
202306,B,Y,48,30k+,0,119,962,0,1,score válido,score válido,score válido
202306,A,Y,81,1k~3k,0,795,623,293,1,score válido,score válido,score válido
202306,A,Y,61,5k~10k,0,424,774,0,1,score válido,score válido,score válido
202306,A,Y,74,3k~5k,0,-1,347,0,1,score especial - óbito,score válido,score válido
202306,A,Y,32,,0,232,767,0,1,score válido,score válido,score válido
202306,B,Y,53,<1k,0,194,275,7,1,score válido,score válido,score válido
202306,A,Y,99,3k~5k,0,652,672,225,1,score válido,score válido,score válido
202306,B,X,18,5k~10k,0,503,181,262,1,score válido,score válido,score válido
202306,A,Y,42,3k~5k,0,738,717,194,1,score válido,score válido,score válido
202306,B,Y,105,,0,497,484,182,1,score válido,score válido,score válido
202306,A,Y,23,30k+,1,369,377,179,1,score válido,score válido,score válido
202306,A,Y,64,1k~3k,0,273,967,0,1,score válido,score válido,score válido
202306,A,Y,23,1k~3k,1,781,394,498,1,score válido,score válido,score válido
202306,A,Y,42,<1k,1,170,96,231,1,score válido,score válido,score válido
202306,A,Y,97,1k~3k,0,448,28,276,1,score válido,score válido,score válido
202306,A,Y,71,20k~30k,1,1000,407,675,1,score válido,score válido,score válido
202306,A,Y,20,30k+,1,585,128,432,1,score válido,score válido,score válido
202306,A,Y,54,1k~3k,0,175,704,0,1,score válido,score válido,score válido
202306,B,Y,100,5k~10k,0,214,108,105,1,score válido,score válido,score válido
202306,A,Y,63,3k~5k,1,703,598,325,1,score válido,score válido,score válido
202306,B,Y,40,<1k,1,263,524,100,1,score válido,score válido,score válido
202306,A,Y,102,1k~3k,0,35,207,0,1,score válido,score válido,score válido
202306,A,Y,83,1k~3k,0,850,493,416,1,score válido,score válido,score válido
202306,A,Y,99,,0,205,399,0,1,score válido,score válido,score válido
202306,A,Y,67,5k~10k,0,553,190,311,1,score válido,score válido,score válido
202306,A,Y,36,5k~10k,0,200,216,65,1,score válido,score válido,score válido
202306,B,Y,102,5k~10k,0,76,84,33,1,score válido,score válido,score válido
202306,B,Y,71,3k~5k,0,967,574,454,1,score válido,score válido,score válido
202306,B,X,83,10k~20k,0,18,850,0,1,score válido,score válido,score válido
202306,A,X,29,20k~30k,0,834,969,188,1,score válido,score válido,score válido
202306,A,Y,53,<1k,0,936,664,391,1,score válido,score válido,score válido
202306,B,Y,52,20k~30k,0,499,763,17,1,score válido,score válido,score válido
202306,A,Y,20,1k~3k,0,162,249,48,1,score válido,score válido,score válido
202306,A,Y,33,30k+,0,153,928,0,1,score válido,score válido,score válido
202306,B,Y,95,<1k,1,168,902,0,1,score válido,score válido,score válido
202306,B,Y,16,10k~20k,0,148,461,0,1,score válido,score válido,score válido
202306,A,Y,65,,0,877,399,461,1,score válido,score válido,score válido
202306,A,Y,43,1k~3k,1,707,304,442,1,score válido,score válido,score válido
202306,B,X,39,20k~30k,0,306,366,67,1,score válido,score válido,score válido
202306,B,Y,62,3k~5k,0,62,569,0,1,score válido,score válido,score válido
202306,B,X,49,3k~5k,0,829,914,253,1,score válido,score válido,score válido
202306,B,Y,59,5k~10k,0,377,481,87,1,score válido,score válido,score válido
202306,B,Y,34,20k~30k,0,871,289,472,1,score válido,score válido,score válido
202306,B,Y,93,5k~10k,1,307,58,371,1,score válido,score válido,score válido
202306,B,X,88,10k~20k,1,477,282,346,1,score válido,score válido,score válido
202306,B,Y,67,20k~30k,1,177,815,0,1,score válido,score válido,score válido
202306,A,Y,86,,0,321,211,148,1,score válido,score válido,score válido
202306,B,X,79,5k~10k,1,691,158,536,1,score válido,score válido,score válido
202306,B,Y,40,3k~5k,0,580,934,29,1,score válido,score válido,score válido
202306,A,X,19,10k~20k,0,791,134,505,1,score válido,score válido,score válido
202306,A,Y,74,,1,84,674,0,1,score válido,score válido,score válido
202306,A,X,68,1k~3k,0,990,865,375,1,score válido,score válido,score válido
202306,A,X,80,5k~10k,1,719,748,347,1,score válido,score válido,score válido
202306,A,X,78,3k~5k,0,22,829,0,1,score válido,score válido,score válido
202306,B,Y,32,5k~10k,0,293,765,0,1,score válido,score válido,score válido
202306,B,X,47,5k~10k,0,197,570,0,1,score válido,score válido,score válido
202306,B,Y,24,,0,366,292,120,1,score válido,score válido,score válido
202306,A,Y,20,3k~5k,0,989,358,562,1,score válido,score válido,score válido
202306,B,Y,53,3k~5k,0,129,43,78,1,score válido,score válido,score válido
202306,A,Y,53,,1,851,589,447,1,score válido,score válido,score válido
202306,B,X,91,10k~20k,0,923,73,610,1,score válido,score válido,score válido
202306,A,Y,55,3k~5k,0,439,618,46,1,score válido,score válido,score válido
202306,A,Y,57,5k~10k,0,507,561,145,1,score válido,score válido,score válido
202306,A,X,90,3k~5k,0,424,206,229,1,score válido,score válido,score válido
202306,A,Y,77,5k~10k,1,421,827,29,1,score válido,score válido,score válido
202306,A,X,103,10k~20k,0,962,865,299,1,score válido,score válido,score válido
202306,B,Y,16,1k~3k,0,193,14,101,1,score válido,score válido,score válido
202306,B,Y,81,1k~3k,1,977,350,636,1,score válido,score válido,score válido
202306,A,Y,63,1k~3k,1,840,624,477,1,score válido,score válido,score válido
202306,A,Y,19,1k~3k,0,696,524,311,1,score válido,score válido,score válido
202306,B,Y,57,1k~3k,0,1,503,0,1,score válido,score válido,score válido
202306,A,Y,97,5k~10k,1,685,991,198,1,score válido,score válido,score válido
202306,B,Y,16,<1k,1,188,383,100,1,score válido,score válido,score válido
202306,B,Y,75,5k~10k,1,5,812,0,1,score válido,score válido,score válido
202306,B,X,65,10k~20k,1,987,547,503,1,score válido,score válido,score válido
202306,A,X,35,5k~10k,0,914,752,386,1,score válido,score válido,score válido
202306,B,Y,27,1k~3k,0,424,304,247,1,score válido,score válido,score válido
202306,B,Y,36,10k~20k,0,724,298,390,1,score válido,score válido,score válido
202306,A,X,95,,0,918,793,310,1,score válido,score válido,score válido
202306,A,Y,40,5k~10k,0,231,10,131,1,score válido,score válido,score válido
202306,B,Y,72,3k~5k,0,930,27,682,1,score válido,score válido,score válido
202306,A,Y,50,1k~3k,1,347,841,0,1,score válido,score válido,score válido
202306,B,Y,82,5k~10k,1,731,855,250,1,score válido,score válido,score válido
202306,A,X,49,10k~20k,0,48,338,0,1,score válido,score válido,score válido
202306,B,Y,49,5k~10k,0,383,252,131,1,score válido,score válido,score válido
202306,B,Y,27,1k~3k,0,466,469,108,1,score válido,score válido,score válido
202306,A,Y,66,,1,12,144,65,1,score válido,score válido,score válido
202306,B,Y,102,1k~3k,0,812,690,270,1,score válido,score válido,score válido
202306,A,Y,95,,0,208,729,0,1,score válido,score válido,score válido
202306,A,X,27,<1k,0,890,180,578,1,score válido,score válido,score válido
202306,A,X,81,1k~3k,1,810,6,696,1,score válido,score válido,score válido
202306,A,Y,51,5k~10k,0,766,699,227,1,score válido,score válido,score válido
202306,A,X,90,5k~10k,0,686,641,219,1,score válido,score válido,score válido
202306,A,X,31,5k~10k,0,425,297,146,1,score válido,score válido,score válido
202306,B,Y,95,10k~20k,0,41,771,0,1,score válido,score válido,score válido
202306,B,X,22,<1k,0,947,930,231,1,score válido,score válido,score válido
202306,B,Y,92,5k~10k,1,529,-1,433,1,score válido,score especial - sem cadastro na base,score válido
202306,B,Y,55,10k~20k,0,765,180,505,1,score válido,score válido,score válido
202306,B,Y,71,20k~30k,0,634,193,386,1,score válido,score válido,score válido
202306,A,Y,77,5k~10k,1,846,978,325,1,score válido,score válido,score válido
202306,B,Y,28,3k~5k,0,721,293,379,1,score válido,score válido,score válido
202306,B,Y,32,10k~20k,0,357,754,0,1,score válido,score válido,score válido
202306,B,X,100,1k~3k,0,878,336,488,1,score válido,score válido,score válido
202306,B,X,93,1k~3k,0,193,317,0,1,score válido,score válido,score válido
202306,B,Y,30,3k~5k,0,391,70,262,1,score válido,score válido,score válido
202306,A,Y,43,3k~5k,0,469,104,330,1,score válido,score válido,score válido
202306,B,Y,17,5k~10k,1,957,730,514,1,score válido,score válido,score válido
202306,B,X,60,5k~10k,0,350,173,214,1,score válido,score válido,score válido
202306,B,Y,66,<1k,0,498,977,0,1,score válido,score válido,score válido
202306,B,Y,34,5k~10k,0,417,887,0,1,score válido,score válido,score válido
202306,B,Y,52,1k~3k,0,791,537,341,1,score válido,score válido,score válido
202306,A,Y,26,10k~20k,0,35,861,0,1,score válido,score válido,score válido
202306,A,Y,49,3k~5k,0,536,278,272,1,score válido,score válido,score válido
202306,A,Y,32,5k~10k,0,468,207,225,1,score válido,score válido,score válido
202306,B,Y,105,5k~10k,1,448,737,58,1,score válido,score válido,score válido
202306,A,Y,34,3k~5k,1,531,470,261,1,score válido,score válido,score válido
202306,B,Y,20,5k~10k,0,829,384,443,1,score válido,score válido,score válido
202306,A,Y,67,5k~10k,0,335,632,0,1,score válido,score válido,score válido
202306,B,Y,61,10k~20k,1,468,736,98,1,score válido,score válido,score válido
202306,B,X,101,3k~5k,1,888,324,616,1,score válido,score válido,score válido
202306,B,Y,85,5k~10k,1,915,333,637,1,score válido,score válido,score válido
202306,B,X,18,5k~10k,1,840,341,554,1,score válido,score válido,score válido
202306,B,X,97,1k~3k,0,710,945,120,1,score válido,score válido,score válido
202306,A,X,42,,0,965,711,403,1,score válido,score válido,score válido
202306,B,X,78,<1k,1,851,901,304,1,score válido,score válido,score válido
202306,A,Y,37,3k~5k,0,884,70,664,1,score válido,score válido,score válido
202306,B,Y,101,,0,79,482,0,1,score válido,score válido,score válido
202306,B,X,82,5k~10k,0,77,864,0,1,score válido,score válido,score válido
202306,A,Y,46,1k~3k,0,639,477,212,1,score válido,score válido,score válido
202306,B,Y,63,<1k,0,878,820,333,1,score válido,score válido,score válido
202306,A,Y,24,3k~5k,0,154,131,24,1,score válido,score válido,score válido
202306,A,Y,53,1k~3k,0,334,656,0,1,score válido,score válido,score válido
202306,A,Y,47,5k~10k,0,964,200,593,1,score válido,score válido,score válido
202306,B,Y,86,10k~20k,0,649,570,208,1,score válido,score válido,score válido
202306,B,Y,31,,1,636,933,169,1,score válido,score válido,score válido
202306,B,X,36,1k~3k,1,610,818,174,1,score válido,score válido,score válido
202306,A,Y,49,<1k,0,676,861,155,1,score válido,score válido,score válido
202306,B,X,58,5k~10k,0,143,362,0,1,score válido,score válido,score válido
202306,B,Y,72,1k~3k,1,713,332,456,1,score válido,score válido,score válido
202306,A,Y,32,3k~5k,1,63,240,76,1,score válido,score válido,score válido
202306,A,Y,102,1k~3k,0,234,282,59,1,score válido,score válido,score válido
202306,A,Y,63,3k~5k,0,757,679,225,1,score válido,score válido,score válido
202306,B,X,100,1k~3k,1,521,935,73,1,score válido,score válido,score válido
202306,B,Y,58,20k~30k,0,384,784,0,1,score válido,score válido,score válido
202306,B,Y,71,1k~3k,1,652,188,507,1,score válido,score válido,score válido
202306,B,Y,51,3k~5k,0,973,198,617,1,score válido,score válido,score válido
202306,A,X,82,3k~5k,0,109,395,0,1,score válido,score válido,score válido
202306,B,Y,23,1k~3k,1,119,990,0,1,score válido,score válido,score válido
202306,A,X,15,3k~5k,0,328,64,172,1,score válido,score válido,score válido
202306,B,Y,26,10k~20k,0,846,335,438,1,score válido,score válido,score válido
202306,B,Y,18,20k~30k,0,655,157,388,1,score válido,score válido,score válido
202306,B,Y,82,3k~5k,0,727,133,469,1,score válido,score válido,score válido
202306,A,Y,87,3k~5k,1,769,823,305,1,score válido,score válido,score válido
202306,A,Y,96,5k~10k,0,430,955,0,1,score válido,score válido,score válido
202306,B,X,28,5k~10k,0,290,450,0,1,score válido,score válido,score válido
202306,B,X,88,3k~5k,0,700,237,347,1,score válido,score válido,score válido
202306,A,Y,72,10k~20k,0,466,383,151,1,score válido,score válido,score válido
202306,A,Y,32,,1,982,476,570,1,score válido,score válido,score válido
202306,A,X,72,3k~5k,0,276,849,0,1,score válido,score válido,score válido
202306,B,Y,40,<1k,0,448,399,188,1,score válido,score válido,score válido
202306,B,Y,105,3k~5k,1,107,206,113,1,score válido,score válido,score válido
202306,B,Y,33,3k~5k,1,273,421,168,1,score válido,score válido,score válido
202306,B,Y,37,5k~10k,1,422,314,283,1,score válido,score válido,score válido
202306,A,Y,70,10k~20k,0,318,564,0,1,score válido,score válido,score válido
202306,A,Y,92,3k~5k,0,316,7,266,1,score válido,score válido,score válido
202306,B,Y,76,<1k,1,975,425,637,1,score válido,score válido,score válido
202306,B,X,85,3k~5k,1,603,582,339,1,score válido,score válido,score válido
202306,A,Y,79,3k~5k,0,226,967,0,1,score válido,score válido,score válido
202306,A,X,98,1k~3k,0,-1,507,0,1,score especial - óbito,score válido,score válido
202306,B,Y,57,3k~5k,0,892,13,626,1,score válido,score válido,score válido
202306,A,Y,101,5k~10k,1,604,484,342,1,score válido,score válido,score válido
202306,A,Y,105,10k~20k,1,272,657,47,1,score válido,score válido,score válido
202306,A,X,55,5k~10k,0,284,917,0,1,score válido,score válido,score válido
202306,A,Y,45,3k~5k,0,270,433,19,1,score válido,score válido,score válido
202306,B,Y,104,30k+,0,229,430,0,1,score válido,score válido,score válido
202306,A,Y,18,10k~20k,0,148,580,0,1,score válido,score válido,score válido
202306,B,Y,44,30k+,0,84,46,31,1,score válido,score válido,score válido
202306,A,Y,97,5k~10k,0,284,2,232,1,score válido,score válido,score válido
202306,B,X,92,3k~5k,0,870,244,524,1,score válido,score válido,score válido
202306,A,Y,53,5k~10k,0,104,562,0,1,score válido,score válido,score válido
202306,B,Y,60,10k~20k,0,256,33,126,1,score válido,score válido,score válido
202306,B,X,62,30k+,0,285,947,0,1,score válido,score válido,score válido
202306,B,Y,49,5k~10k,0,303,928,0,1,score válido,score válido,score válido
202306,A,Y,75,5k~10k,0,222,726,0,1,score válido,score válido,score válido
202306,A,Y,96,30k+,0,146,199,0,1,score válido,score válido,score válido
202306,B,X,19,3k~5k,0,235,937,0,1,score válido,score válido,score válido
202306,B,Y,32,3k~5k,1,896,989,421,1,score válido,score válido,score válido
202306,B,Y,100,,0,493,851,27,1,score válido,score válido,score válido
202306,A,X,49,30k+,0,924,878,336,1,score válido,score válido,score válido
202306,B,Y,94,5k~10k,0,675,870,122,1,score válido,score válido,score válido
202306,B,Y,66,,1,501,107,431,1,score válido,score válido,score válido
202306,A,Y,61,,0,396,446,133,1,score válido,score válido,score válido
202306,A,Y,27,5k~10k,0,871,259,475,1,score válido,score válido,score válido
202306,A,Y,35,3k~5k,0,524,770,48,1,score válido,score válido,score válido
202306,B,Y,47,1k~3k,0,324,115,194,1,score válido,score válido,score válido
202306,A,X,96,3k~5k,0,12,740,0,1,score válido,score válido,score válido
202306,B,Y,43,10k~20k,0,537,515,202,1,score válido,score válido,score válido
202306,A,Y,101,3k~5k,1,617,290,399,1,score válido,score válido,score válido
202306,B,Y,69,1k~3k,0,614,670,236,1,score válido,score válido,score válido
202306,A,Y,70,5k~10k,0,847,21,600,1,score válido,score válido,score válido
202306,A,Y,53,5k~10k,0,512,-2,349,1,score válido,score especial - no hit,score válido
202306,B,Y,52,5k~10k,0,774,50,527,1,score válido,score válido,score válido
202306,B,X,64,<1k,0,758,509,344,1,score válido,score válido,score válido
202306,B,Y,52,3k~5k,1,86,901,0,1,score válido,score válido,score válido
202306,A,X,67,20k~30k,0,446,473,107,1,score válido,score válido,score válido
202306,B,Y,98,,0,480,769,12,1,score válido,score válido,score válido
202306,B,Y,85,1k~3k,1,725,759,295,1,score válido,score válido,score válido
202306,B,Y,48,10k~20k,0,328,822,0,1,score válido,score válido,score válido
202306,A,Y,59,3k~5k,0,807,353,420,1,score válido,score válido,score válido
202306,A,X,64,3k~5k,0,596,83,378,1,score válido,score válido,score válido
202306,A,Y,65,5k~10k,1,83,47,137,1,score válido,score válido,score válido
202306,B,X,97,1k~3k,1,497,217,380,1,score válido,score válido,score válido
202306,A,X,17,1k~3k,1,803,831,314,1,score válido,score válido,score válido
202306,A,X,20,1k~3k,0,927,278,497,1,score válido,score válido,score válido
202306,B,X,95,1k~3k,0,50,215,0,1,score válido,score válido,score válido
202306,A,X,50,<1k,0,582,308,277,1,score válido,score válido,score válido
202306,A,Y,62,,0,795,477,405,1,score válido,score válido,score válido
202306,A,X,56,,1,376,827,108,1,score válido,score válido,score válido
202306,A,Y,46,<1k,1,386,554,126,1,score válido,score válido,score válido
202306,B,Y,69,,1,790,145,581,1,score válido,score válido,score válido
202306,B,X,70,3k~5k,1,25,100,93,0,score válido,score válido,score válido
202306,B,X,85,<1k,0,199,414,0,1,score válido,score válido,score válido
202306,B,Y,32,30k+,0,974,93,685,1,score válido,score válido,score válido
202306,B,X,95,5k~10k,0,611,301,309,1,score válido,score válido,score válido
202306,B,X,74,,1,816,815,332,1,score válido,score válido,score válido
202306,B,Y,47,30k+,1,780,269,508,1,score válido,score válido,score válido
202306,A,X,69,5k~10k,1,862,177,610,1,score válido,score válido,score válido
202306,A,Y,19,1k~3k,0,607,586,216,1,score válido,score válido,score válido
202306,B,Y,48,3k~5k,0,157,937,0,1,score válido,score válido,score válido
202306,B,X,54,<1k,0,583,300,312,1,score válido,score válido,score válido
202306,A,Y,60,5k~10k,0,319,306,107,1,score válido,score válido,score válido
202306,B,Y,100,1k~3k,1,777,795,334,1,score válido,score válido,score válido
202306,B,Y,89,20k~30k,0,655,616,236,1,score válido,score válido,score válido
202306,A,Y,95,<1k,0,122,78,58,1,score válido,score válido,score válido
202306,B,Y,37,5k~10k,0,826,915,189,1,score válido,score válido,score válido
202306,A,Y,16,10k~20k,1,531,246,316,1,score válido,score válido,score válido
202306,A,Y,46,30k+,0,644,-1,438,1,score válido,score especial - sem cadastro na base,score válido
202306,B,Y,69,3k~5k,0,228,628,0,1,score válido,score válido,score válido
202306,A,Y,85,3k~5k,0,603,549,219,1,score válido,score válido,score válido
202306,A,X,29,5k~10k,0,248,704,0,1,score válido,score válido,score válido
202306,B,Y,94,1k~3k,0,510,312,249,1,score válido,score válido,score válido
202306,B,X,28,5k~10k,0,486,779,27,1,score válido,score válido,score válido
202306,A,Y,62,30k+,0,729,514,337,1,score válido,score válido,score válido
202306,B,X,36,,0,76,555,0,1,score válido,score válido,score válido
202306,A,Y,37,5k~10k,1,93,977,0,1,score válido,score válido,score válido
202306,A,Y,36,5k~10k,0,522,834,34,1,score válido,score válido,score válido
202306,A,X,33,<1k,1,96,273,59,1,score válido,score válido,score válido
202306,A,Y,79,1k~3k,0,796,636,277,1,score válido,score válido,score válido
202306,B,Y,49,5k~10k,0,853,666,318,1,score válido,score válido,score válido
202306,B,Y,59,,1,280,316,173,0,score válido,score válido,score válido
202306,A,X,100,3k~5k,0,614,158,379,1,score válido,score válido,score válido
202306,B,Y,96,5k~10k,0,347,211,126,1,score válido,score válido,score válido
202306,B,X,49,30k+,0,145,433,0,1,score válido,score válido,score válido
202306,B,Y,93,1k~3k,1,979,610,504,1,score válido,score válido,score válido
202306,A,X,53,,1,785,43,647,1,score válido,score válido,score válido
202306,A,Y,69,5k~10k,1,997,287,694,1,score válido,score válido,score válido
202306,A,Y,47,1k~3k,1,44,712,0,1,score válido,score válido,score válido
202306,A,Y,41,10k~20k,1,262,734,0,1,score válido,score válido,score válido
202306,A,Y,83,<1k,0,86,956,0,1,score válido,score válido,score válido
202306,A,Y,84,<1k,0,410,574,22,1,score válido,score válido,score válido
202306,B,Y,86,3k~5k,1,680,699,326,1,score válido,score válido,score válido
202306,A,Y,41,30k+,0,692,690,276,1,score válido,score válido,score válido
202306,B,Y,52,1k~3k,1,962,718,471,1,score válido,score válido,score válido
202306,A,Y,86,1k~3k,1,689,490,377,1,score válido,score válido,score válido
202306,B,Y,95,10k~20k,0,559,987,26,1,score válido,score válido,score válido
202306,B,X,68,3k~5k,0,147,660,0,1,score válido,score válido,score válido
202306,B,Y,36,10k~20k,1,837,97,690,1,score válido,score válido,score válido
202306,B,Y,54,3k~5k,0,298,761,0,1,score válido,score válido,score válido
202306,A,Y,35,5k~10k,1,252,703,0,1,score válido,score válido,score válido
202306,B,Y,104,3k~5k,0,245,322,80,1,score válido,score válido,score válido
202306,B,Y,99,5k~10k,0,450,875,0,1,score válido,score válido,score válido
202306,B,Y,32,3k~5k,0,1,472,0,1,score válido,score válido,score válido
202306,B,Y,28,10k~20k,0,288,610,0,1,score válido,score válido,score válido
202306,B,Y,56,5k~10k,0,616,944,85,1,score válido,score válido,score válido
202306,B,X,68,20k~30k,1,513,597,200,1,score válido,score válido,score válido
202306,A,X,29,5k~10k,0,169,780,0,1,score válido,score válido,score válido
202306,B,X,17,5k~10k,0,691,735,208,1,score válido,score válido,score válido
202306,A,X,20,3k~5k,1,862,478,540,1,score válido,score válido,score válido
202306,A,Y,95,5k~10k,0,822,445,395,1,score válido,score válido,score válido
202306,A,Y,16,5k~10k,0,988,233,557,1,score válido,score válido,score válido
202306,B,Y,19,1k~3k,1,985,413,557,1,score válido,score válido,score válido
202306,B,X,102,1k~3k,1,863,73,652,1,score válido,score válido,score válido
202306,A,Y,44,1k~3k,1,581,635,249,1,score válido,score válido,score válido
202306,B,X,54,3k~5k,0,819,215,467,1,score válido,score válido,score válido
202306,B,Y,61,30k+,0,986,873,324,1,score válido,score válido,score válido
202306,B,Y,29,,0,505,83,336,1,score válido,score válido,score válido
202306,A,Y,48,3k~5k,0,291,145,166,1,score válido,score válido,score válido
202306,B,Y,33,1k~3k,0,540,7,381,1,score válido,score válido,score válido
202306,B,Y,63,<1k,1,867,245,612,1,score válido,score válido,score válido
202306,A,Y,22,1k~3k,1,366,140,328,1,score válido,score válido,score válido
202306,A,Y,28,3k~5k,0,212,125,117,1,score válido,score válido,score válido
202306,B,X,63,,0,505,471,173,1,score válido,score válido,score válido
202306,A,X,26,1k~3k,0,911,63,649,1,score válido,score válido,score válido
202306,B,X,47,<1k,1,185,276,95,1,score válido,score válido,score válido
202306,B,Y,47,1k~3k,0,430,467,145,1,score válido,score válido,score válido
202306,A,X,97,20k~30k,0,518,339,224,1,score válido,score válido,score válido
202306,A,Y,99,5k~10k,1,437,614,174,1,score válido,score válido,score válido
202306,A,Y,64,5k~10k,0,124,347,0,1,score válido,score válido,score válido
202306,A,Y,69,3k~5k,0,81,146,0,1,score válido,score válido,score válido
202306,A,Y,29,10k~20k,1,244,909,0,1,score válido,score válido,score válido
202306,B,Y,70,5k~10k,0,347,482,31,1,score válido,score válido,score válido
202306,A,Y,97,3k~5k,0,90,916,0,1,score válido,score válido,score válido
202306,B,X,46,10k~20k,0,422,504,87,1,score válido,score válido,score válido
202306,A,Y,28,1k~3k,0,402,353,156,1,score válido,score válido,score válido
202306,A,Y,34,,0,686,726,187,1,score válido,score válido,score válido
202306,A,X,98,30k+,1,468,20,427,1,score válido,score válido,score válido
202306,A,Y,24,5k~10k,1,765,440,464,1,score válido,score válido,score válido
202306,A,X,85,,0,505,123,258,1,score válido,score válido,score válido
202306,A,X,81,<1k,0,901,277,540,1,score válido,score válido,score válido
202306,A,Y,37,1k~3k,0,672,841,159,1,score válido,score válido,score válido
202306,B,Y,24,10k~20k,1,883,241,689,1,score válido,score válido,score válido
202306,A,X,95,5k~10k,1,46,420,0,1,score válido,score válido,score válido
202306,B,Y,99,5k~10k,1,940,191,694,1,score válido,score válido,score válido
202306,B,Y,70,3k~5k,0,29,522,0,1,score válido,score válido,score válido
202306,A,Y,44,3k~5k,1,947,89,719,1,score válido,score válido,score válido
202306,B,X,17,20k~30k,1,739,591,421,1,score válido,score válido,score válido
202306,A,Y,16,10k~20k,0,773,632,272,1,score válido,score válido,score válido
202306,B,Y,39,1k~3k,0,197,230,16,1,score válido,score válido,score válido
202306,A,Y,83,3k~5k,0,675,287,332,1,score válido,score válido,score válido
202306,A,X,21,5k~10k,0,621,869,49,1,score válido,score válido,score válido
202306,B,X,15,3k~5k,1,301,462,92,1,score válido,score válido,score válido
202306,A,Y,46,1k~3k,0,457,402,177,1,score válido,score válido,score válido
202306,B,Y,51,3k~5k,0,721,536,299,1,score válido,score válido,score válido
202306,A,Y,90,3k~5k,1,571,671,242,1,score válido,score válido,score válido
202306,A,Y,81,3k~5k,0,244,704,0,1,score válido,score válido,score válido
202306,B,Y,33,<1k,1,122,738,0,1,score válido,score válido,score válido
202306,B,Y,76,5k~10k,1,181,225,136,1,score válido,score válido,score válido
202306,A,Y,38,10k~20k,0,968,375,558,1,score válido,score válido,score válido
202306,A,Y,37,1k~3k,0,132,919,0,1,score válido,score válido,score válido
202306,B,X,78,,0,403,475,99,1,score válido,score válido,score válido
202306,A,Y,101,,1,555,62,475,1,score válido,score válido,score válido
202306,A,Y,86,,0,432,299,242,1,score válido,score válido,score válido
202306,A,Y,102,1k~3k,0,71,910,0,1,score válido,score válido,score válido
202306,A,Y,88,30k+,0,615,-2,442,1,score válido,score especial - no hit,score válido
202306,B,Y,58,3k~5k,0,296,59,215,1,score válido,score válido,score válido
202306,A,Y,18,1k~3k,0,773,511,294,1,score válido,score válido,score válido
202306,B,X,91,5k~10k,0,620,801,117,1,score válido,score válido,score válido
202306,A,Y,42,1k~3k,0,945,876,285,1,score válido,score válido,score válido
202306,A,Y,38,3k~5k,1,122,823,0,1,score válido,score válido,score válido
202306,A,Y,105,1k~3k,0,524,126,344,1,score válido,score válido,score válido
202306,B,X,78,5k~10k,0,942,147,609,1,score válido,score válido,score válido
202306,B,X,46,5k~10k,1,479,902,104,1,score válido,score válido,score válido
202306,A,Y,56,5k~10k,1,312,703,68,0,score válido,score válido,score válido
202306,B,X,32,3k~5k,0,841,882,224,1,score válido,score válido,score válido
202306,B,Y,20,3k~5k,0,52,739,0,1,score válido,score válido,score válido
202306,A,Y,41,5k~10k,0,658,-1,478,1,score válido,score especial - sem cadastro na base,score válido
202306,A,X,57,3k~5k,0,255,927,0,1,score válido,score válido,score válido
202306,A,Y,105,,0,142,862,0,1,score válido,score válido,score válido
202306,A,Y,49,,0,938,647,421,1,score válido,score válido,score válido
202306,B,Y,55,5k~10k,1,741,246,557,1,score válido,score válido,score válido
202306,B,Y,15,3k~5k,0,875,183,568,1,score válido,score válido,score válido
202306,A,Y,82,3k~5k,0,527,223,289,1,score válido,score válido,score válido
202306,A,X,19,,0,243,169,101,1,score válido,score válido,score válido
202306,A,X,63,3k~5k,1,572,862,180,1,score válido,score válido,score válido
202306,A,X,56,3k~5k,0,969,863,375,1,score válido,score válido,score válido
202306,A,X,81,5k~10k,1,170,48,203,1,score válido,score válido,score válido
202306,A,Y,27,<1k,1,896,261,619,1,score válido,score válido,score válido
202306,B,Y,64,3k~5k,0,436,851,0,1,score válido,score válido,score válido
202306,A,Y,27,1k~3k,0,427,682,64,1,score válido,score válido,score válido
202306,B,Y,75,5k~10k,0,470,611,67,1,score válido,score válido,score válido
202306,B,X,36,1k~3k,0,849,755,302,1,score válido,score válido,score válido
202306,A,X,62,3k~5k,0,572,793,63,1,score válido,score válido,score válido
202306,B,Y,99,5k~10k,0,746,544,366,1,score válido,score válido,score válido
202306,A,Y,33,1k~3k,1,589,912,150,1,score válido,score válido,score válido
