ano_mes,group_ab,group_xy,idade,renda,relacionamento,score_ext_1,score_ext_2,score_final,flag_1,score_ext_1_status,score_ext_2_status,score_final_status
202301,B,Y,62,5k~10k,1,992,758,522,1,score válido,score válido,score válido
202301,A,X,83,20k~30k,0,768,416,351,1,score válido,score válido,score válido
202301,B,Y,104,3k~5k,0,202,619,0,1,score válido,score válido,score válido
202301,A,Y,76,3k~5k,0,496,722,55,1,score válido,score válido,score válido
202301,B,Y,80,3k~5k,0,226,673,0,1,score válido,score válido,score válido
202301,B,X,78,5k~10k,0,404,460,73,1,score válido,score válido,score válido
202301,A,Y,84,5k~10k,0,778,375,460,1,score válido,score válido,score válido
202301,A,Y,77,3k~5k,0,769,363,381,1,score válido,score válido,score válido
202301,A,Y,87,1k~3k,0,220,633,0,1,score válido,score válido,score válido
202301,B,Y,47,5k~10k,1,922,484,549,1,score válido,score válido,score válido
202301,A,Y,55,1k~3k,0,589,846,103,1,score válido,score válido,score válido
202301,B,Y,103,5k~10k,1,374,873,16,1,score válido,score válido,score válido
202301,B,X,62,5k~10k,1,497,153,402,1,score válido,score válido,score válido
202301,B,Y,27,10k~20k,1,601,118,445,1,score válido,score válido,score válido
202301,B,Y,87,10k~20k,1,556,623,285,1,score válido,score válido,score válido
202301,A,Y,91,30k+,0,481,287,236,1,score válido,score válido,score válido
202301,B,Y,45,3k~5k,0,500,-1,382,1,score válido,score especial - sem cadastro na base,score válido
202301,B,X,89,10k~20k,0,168,887,0,1,score válido,score válido,score válido
202301,B,Y,82,5k~10k,0,811,211,510,1,score válido,score válido,score válido
202301,B,Y,18,1k~3k,1,537,928,79,1,score válido,score válido,score válido
202301,B,X,33,<1k,1,122,712,0,1,score válido,score válido,score válido
202301,A,Y,84,1k~3k,0,764,758,275,1,score válido,score válido,score válido
202301,B,Y,96,3k~5k,0,932,185,629,1,score válido,score válido,score válido
202301,B,X,27,5k~10k,0,947,218,541,1,score válido,score válido,score válido
202301,B,X,37,20k~30k,0,363,512,53,1,score válido,score válido,score válido
202301,B,Y,97,1k~3k,0,126,155,17,1,score válido,score válido,score válido
202301,A,Y,89,1k~3k,0,514,291,226,1,score válido,score válido,score válido
202301,B,X,15,,1,103,307,58,1,score válido,score válido,score válido
202301,B,Y,102,1k~3k,0,934,142,635,1,score válido,score válido,score válido
202301,A,Y,68,3k~5k,1,175,189,163,1,score válido,score válido,score válido
202301,B,Y,85,5k~10k,0,245,785,0,1,score válido,score válido,score válido
202301,A,Y,103,5k~10k,1,401,150,339,1,score válido,score válido,score válido
202301,B,Y,99,<1k,0,377,8,254,1,score válido,score válido,score válido
202301,A,Y,29,<1k,1,793,622,420,1,score válido,score válido,score válido
202301,B,X,79,1k~3k,0,451,976,0,1,score válido,score válido,score válido
202301,A,Y,90,5k~10k,0,162,317,0,1,score válido,score válido,score válido
202301,A,Y,85,5k~10k,0,260,100,168,1,score válido,score válido,score válido
202301,A,X,29,1k~3k,1,504,562,182,1,score válido,score válido,score válido
202301,A,Y,35,5k~10k,0,138,905,0,1,score válido,score válido,score válido
202301,B,X,33,20k~30k,0,608,780,91,1,score válido,score válido,score válido
202301,A,Y,74,<1k,0,561,615,113,1,score válido,score válido,score válido
202301,B,Y,103,3k~5k,0,712,301,403,1,score válido,score válido,score válido
202301,B,Y,47,5k~10k,1,938,533,555,1,score válido,score válido,score válido
202301,B,X,63,1k~3k,0,912,72,582,1,score válido,score válido,score válido
202301,B,X,49,3k~5k,0,946,673,357,1,score válido,score válido,score válido
202301,A,Y,58,5k~10k,1,237,720,0,1,score válido,score válido,score válido
202301,A,Y,104,30k+,1,122,965,0,1,score válido,score válido,score válido
202301,B,Y,25,20k~30k,1,295,245,172,1,score válido,score válido,score válido
202301,A,X,86,5k~10k,0,894,-1,632,1,score válido,score especial - sem cadastro na base,score válido
202301,B,X,92,10k~20k,0,972,536,438,1,score válido,score válido,score válido
202301,A,Y,88,3k~5k,0,858,701,336,1,score válido,score válido,score válido
202301,B,Y,80,5k~10k,1,101,786,0,1,score válido,score válido,score válido
202301,A,X,60,3k~5k,0,947,177,589,1,score válido,score válido,score válido
202301,B,Y,23,1k~3k,0,417,246,198,1,score válido,score válido,score válido
202301,A,Y,17,10k~20k,0,-1,503,0,1,score especial - óbito,score válido,score válido
202301,A,X,99,5k~10k,0,437,317,146,1,score válido,score válido,score válido
202301,B,Y,40,3k~5k,1,36,858,0,1,score válido,score válido,score válido
202301,A,Y,86,,0,539,463,228,1,score válido,score válido,score válido
202301,B,Y,62,<1k,0,332,796,0,1,score válido,score válido,score válido
202301,B,Y,80,3k~5k,1,468,572,240,1,score válido,score válido,score válido
202301,A,Y,84,<1k,0,609,769,131,1,score válido,score válido,score válido
202301,B,X,42,10k~20k,0,868,319,461,1,score válido,score válido,score válido
202301,A,Y,40,10k~20k,1,659,828,261,1,score válido,score válido,score válido
202301,B,Y,39,3k~5k,1,428,260,330,1,score válido,score válido,score válido
202301,B,Y,26,5k~10k,0,818,537,390,1,score válido,score válido,score válido
202301,B,X,19,3k~5k,0,905,198,555,1,score válido,score válido,score válido
202301,A,Y,62,10k~20k,0,110,465,0,1,score válido,score válido,score válido
202301,A,Y,51,3k~5k,1,527,304,354,1,score válido,score válido,score válido
202301,B,Y,93,3k~5k,1,277,251,225,1,score válido,score válido,score válido
202301,A,Y,58,,0,37,967,0,1,score válido,score válido,score válido
202301,A,Y,29,1k~3k,0,665,143,396,1,score válido,score válido,score válido
202301,B,X,57,1k~3k,0,862,783,302,1,score válido,score válido,score válido
202301,B,Y,62,5k~10k,0,154,984,0,1,score válido,score válido,score válido
202301,A,Y,101,,0,811,-1,602,1,score válido,score especial - sem cadastro na base,score válido
202301,A,Y,84,3k~5k,1,852,693,399,1,score válido,score válido,score válido
202301,A,Y,60,<1k,0,914,237,571,1,score válido,score válido,score válido
202301,A,Y,57,3k~5k,0,258,20,140,1,score válido,score válido,score válido
202301,A,Y,35,5k~10k,0,903,391,506,1,score válido,score válido,score válido
202301,A,X,37,1k~3k,0,314,934,0,1,score válido,score válido,score válido
202301,B,Y,94,5k~10k,0,548,-1,363,1,score válido,score especial - sem cadastro na base,score válido
202301,B,Y,61,,0,40,580,0,1,score válido,score válido,score válido
202301,A,X,29,3k~5k,0,34,491,0,1,score válido,score válido,score válido
202301,A,X,39,3k~5k,0,718,871,177,1,score válido,score válido,score válido
202301,B,X,50,3k~5k,0,439,65,274,1,score válido,score válido,score válido
202301,A,Y,89,1k~3k,1,249,675,0,1,score válido,score válido,score válido
202301,B,Y,65,30k+,0,182,674,0,1,score válido,score válido,score válido
202301,B,X,29,3k~5k,0,667,662,189,1,score válido,score válido,score válido
202301,B,X,82,3k~5k,1,-1,942,0,1,score especial - óbito,score válido,score válido
202301,A,Y,35,5k~10k,0,804,820,262,1,score válido,score válido,score válido
202301,B,Y,27,3k~5k,1,70,22,189,1,score válido,score válido,score válido
202301,B,X,100,5k~10k,0,183,460,0,1,score válido,score válido,score válido
202301,B,Y,33,<1k,1,380,386,197,1,score válido,score válido,score válido
202301,B,Y,48,20k~30k,1,480,296,309,1,score válido,score válido,score válido
202301,A,Y,92,,1,348,440,159,1,score válido,score válido,score válido
202301,A,Y,82,5k~10k,0,314,371,53,1,score válido,score válido,score válido
202301,B,Y,66,,0,964,421,454,1,score válido,score válido,score válido
202301,B,X,41,1k~3k,0,638,979,56,1,score válido,score válido,score válido
202301,B,X,43,3k~5k,0,13,70,0,1,score válido,score válido,score válido
202301,B,Y,42,5k~10k,1,424,921,27,1,score válido,score válido,score válido
202301,A,Y,49,5k~10k,0,874,470,488,1,score válido,score válido,score válido
202301,A,Y,22,3k~5k,0,294,616,0,1,score válido,score válido,score válido
202301,B,Y,30,3k~5k,0,85,827,0,1,score válido,score válido,score válido
202301,A,X,50,1k~3k,0,756,347,419,1,score válido,score válido,score válido
202301,B,Y,44,3k~5k,1,602,419,363,1,score válido,score válido,score válido
202301,A,Y,32,1k~3k,1,566,397,347,1,score válido,score válido,score válido
202301,B,Y,16,10k~20k,0,44,362,0,1,score válido,score válido,score válido
202301,B,Y,63,1k~3k,0,131,924,0,1,score válido,score válido,score válido
202301,A,Y,91,<1k,0,619,826,78,1,score válido,score válido,score válido
202301,A,Y,18,5k~10k,0,200,90,128,1,score válido,score válido,score válido
202301,B,Y,104,5k~10k,1,499,90,364,1,score válido,score válido,score válido
202301,B,Y,103,30k+,1,540,416,338,1,score válido,score válido,score válido
202301,B,X,89,5k~10k,0,276,80,122,1,score válido,score válido,score válido
202301,A,Y,21,3k~5k,0,948,611,448,1,score válido,score válido,score válido
202301,A,Y,88,20k~30k,0,841,126,527,1,score válido,score válido,score válido
202301,A,Y,53,5k~10k,0,720,513,262,1,score válido,score válido,score válido
202301,A,Y,27,<1k,0,68,-2,66,1,score válido,score especial - no hit,score válido
202301,B,Y,45,5k~10k,0,97,302,0,1,score válido,score válido,score válido
202301,B,Y,85,,0,488,671,64,1,score válido,score válido,score válido
202301,A,Y,77,3k~5k,0,152,473,0,1,score válido,score válido,score válido
202301,A,X,70,1k~3k,0,979,978,228,1,score válido,score válido,score válido
202301,A,Y,56,1k~3k,1,150,872,0,1,score válido,score válido,score válido
202301,B,Y,75,1k~3k,1,482,346,341,1,score válido,score válido,score válido
202301,B,Y,56,3k~5k,0,358,26,235,1,score válido,score válido,score válido
202301,B,Y,70,5k~10k,0,636,843,54,1,score válido,score válido,score válido
202301,A,Y,50,<1k,0,120,910,0,1,score válido,score válido,score válido
202301,B,Y,98,,0,424,817,0,1,score válido,score válido,score válido
202301,A,Y,82,10k~20k,0,267,110,139,1,score válido,score válido,score válido
202301,A,X,21,5k~10k,1,887,998,310,1,score válido,score válido,score válido
202301,B,Y,68,20k~30k,0,30,243,0,0,score válido,score válido,score válido
202301,B,Y,15,<1k,0,913,719,350,1,score válido,score válido,score válido
202301,A,Y,58,3k~5k,0,832,907,262,1,score válido,score válido,score válido
202301,A,X,59,5k~10k,1,290,220,229,1,score válido,score válido,score válido
202301,A,Y,61,20k~30k,1,787,907,299,1,score válido,score válido,score válido
202301,A,Y,27,10k~20k,0,21,295,0,1,score válido,score válido,score válido
202301,B,Y,36,1k~3k,0,967,976,276,1,score válido,score válido,score válido
202301,B,Y,35,,0,522,266,222,1,score válido,score válido,score válido
202301,A,X,100,1k~3k,0,296,953,0,1,score válido,score válido,score válido
202301,A,Y,23,30k+,0,356,34,233,1,score válido,score válido,score válido
202301,A,Y,40,,0,57,704,0,1,score válido,score válido,score válido
202301,B,Y,23,1k~3k,0,990,523,465,1,score válido,score válido,score válido
202301,A,X,29,10k~20k,0,29,467,0,1,score válido,score válido,score válido
202301,B,Y,24,<1k,0,652,207,400,1,score válido,score válido,score válido
202301,A,Y,102,3k~5k,1,437,700,159,1,score válido,score válido,score válido
202301,B,Y,56,5k~10k,0,949,174,619,1,score válido,score válido,score válido
202301,B,Y,86,5k~10k,0,238,544,0,1,score válido,score válido,score válido
202301,B,Y,38,,0,527,238,292,1,score válido,score válido,score válido
202301,B,Y,94,5k~10k,0,477,955,0,1,score válido,score válido,score válido
202301,B,X,63,3k~5k,0,700,8,483,1,score válido,score válido,score válido
202301,B,X,40,20k~30k,0,58,183,0,1,score válido,score válido,score válido
202301,A,Y,105,,0,185,227,32,1,score válido,score válido,score válido
202301,A,X,51,<1k,0,206,402,0,1,score válido,score válido,score válido
202301,A,Y,82,,0,736,217,408,1,score válido,score válido,score válido
202301,B,X,64,<1k,0,181,481,0,1,score válido,score válido,score válido
202301,B,X,38,20k~30k,1,569,870,140,1,score válido,score válido,score válido
202301,A,X,33,1k~3k,0,207,706,0,1,score válido,score válido,score válido
202301,B,Y,74,1k~3k,0,861,571,401,1,score válido,score válido,score válido
202301,B,Y,53,3k~5k,0,942,70,592,1,score válido,score válido,score válido
202301,B,Y,88,5k~10k,1,514,688,190,1,score válido,score válido,score válido
202301,B,Y,103,3k~5k,0,346,149,190,1,score válido,score válido,score válido
202301,B,Y,32,<1k,1,226,782,0,1,score válido,score válido,score válido
202301,A,Y,33,5k~10k,1,40,234,21,1,score válido,score válido,score válido
202301,A,Y,50,,0,261,405,30,1,score válido,score válido,score válido
202301,B,Y,88,3k~5k,0,651,337,337,1,score válido,score válido,score válido
202301,A,Y,69,1k~3k,0,529,856,24,1,score válido,score válido,score válido
202301,A,Y,83,3k~5k,1,944,108,741,1,score válido,score válido,score válido
202301,B,Y,61,<1k,0,390,557,49,1,score válido,score válido,score válido
202301,B,Y,63,20k~30k,0,691,124,432,1,score válido,score válido,score válido
202301,B,Y,47,20k~30k,0,484,699,64,1,score válido,score válido,score válido
202301,A,X,35,5k~10k,0,508,904,22,1,score válido,score válido,score válido
202301,B,Y,95,3k~5k,0,260,423,0,1,score válido,score válido,score válido
202301,A,X,36,10k~20k,0,449,478,107,1,score válido,score válido,score válido
202301,A,Y,62,5k~10k,0,465,926,0,1,score válido,score válido,score válido
202301,B,Y,51,20k~30k,0,704,511,275,1,score válido,score válido,score válido
202301,A,Y,29,5k~10k,0,940,477,509,1,score válido,score válido,score válido
202301,A,X,49,10k~20k,1,322,570,114,1,score válido,score válido,score válido
202301,B,X,85,5k~10k,0,32,683,0,1,score válido,score válido,score válido
202301,A,X,46,3k~5k,1,491,88,391,1,score válido,score válido,score válido
202301,B,Y,25,,0,540,818,63,1,score válido,score válido,score válido
202301,B,Y,24,5k~10k,0,160,424,0,1,score válido,score válido,score válido
202301,B,Y,87,5k~10k,1,758,53,590,1,score válido,score válido,score válido
202301,A,Y,92,1k~3k,0,985,782,421,1,score válido,score válido,score válido
202301,B,Y,91,5k~10k,1,946,364,601,1,score válido,score válido,score válido
202301,A,Y,71,5k~10k,1,189,82,230,1,score válido,score válido,score válido
202301,B,X,39,1k~3k,0,874,626,400,1,score válido,score válido,score válido
202301,A,X,16,<1k,0,702,878,118,1,score válido,score válido,score válido
202301,A,Y,78,5k~10k,0,448,886,0,1,score válido,score válido,score válido
202301,B,Y,49,10k~20k,0,536,957,0,1,score válido,score válido,score válido
202301,A,Y,21,5k~10k,0,848,865,214,1,score válido,score válido,score válido
202301,A,Y,99,1k~3k,0,475,-2,340,1,score válido,score especial - no hit,score válido
202301,A,Y,32,5k~10k,0,367,367,104,1,score válido,score válido,score válido
202301,B,Y,81,<1k,0,488,815,30,1,score válido,score válido,score válido
202301,A,X,56,3k~5k,1,575,353,405,1,score válido,score válido,score válido
202301,A,Y,53,1k~3k,1,181,594,15,1,score válido,score válido,score válido
202301,A,Y,55,1k~3k,0,900,598,407,1,score válido,score válido,score válido
202301,B,X,89,1k~3k,1,671,352,373,1,score válido,score válido,score válido
202301,B,Y,38,3k~5k,0,630,903,94,1,score válido,score válido,score válido
202301,A,Y,74,<1k,0,90,493,0,1,score válido,score válido,score válido
202301,A,Y,60,3k~5k,0,600,454,150,1,score válido,score válido,score válido
202301,A,Y,33,5k~10k,0,112,998,0,1,score válido,score válido,score válido
202301,A,Y,82,3k~5k,0,69,483,0,1,score válido,score válido,score válido
202301,A,Y,104,3k~5k,1,523,161,380,1,score válido,score válido,score válido
202301,A,Y,56,20k~30k,1,397,503,198,1,score válido,score válido,score válido
202301,B,X,46,1k~3k,0,585,811,138,1,score válido,score válido,score válido
202301,B,Y,53,5k~10k,1,80,773,0,1,score válido,score válido,score válido
202301,A,Y,50,<1k,0,425,785,0,1,score válido,score válido,score válido
202301,B,X,50,<1k,0,166,702,0,1,score válido,score válido,score válido
202301,B,Y,17,5k~10k,1,987,239,698,1,score válido,score válido,score válido
202301,B,Y,87,5k~10k,0,557,860,74,1,score válido,score válido,score válido
202301,B,Y,22,30k+,0,684,892,104,1,score válido,score válido,score válido
202301,A,Y,84,5k~10k,0,318,177,145,1,score válido,score válido,score válido
202301,A,Y,55,,0,85,112,102,1,score válido,score válido,score válido
202301,B,Y,82,<1k,0,976,976,329,1,score válido,score válido,score válido
202301,A,Y,27,<1k,0,279,866,0,1,score válido,score válido,score válido
202301,A,Y,63,<1k,0,418,891,0,1,score válido,score válido,score válido
202301,A,Y,74,1k~3k,0,646,884,80,1,score válido,score válido,score válido
202301,A,Y,16,5k~10k,0,14,532,0,1,score válido,score válido,score válido
202301,B,X,74,5k~10k,0,809,639,282,1,score válido,score válido,score válido
202301,A,Y,19,<1k,1,532,536,306,1,score válido,score válido,score válido
202301,A,Y,58,,0,271,31,222,1,score válido,score válido,score válido
202301,A,Y,41,20k~30k,0,52,741,0,1,score válido,score válido,score válido
202301,A,Y,46,1k~3k,0,154,495,0,1,score válido,score válido,score válido
202301,B,Y,35,<1k,0,894,641,370,1,score válido,score válido,score válido
202301,A,Y,22,1k~3k,0,683,492,359,1,score válido,score válido,score válido
202301,B,Y,86,1k~3k,0,242,481,0,1,score válido,score válido,score válido
202301,B,Y,64,1k~3k,1,56,155,97,1,score válido,score válido,score válido
202301,B,Y,81,5k~10k,0,688,264,420,1,score válido,score válido,score válido
202301,A,Y,58,1k~3k,0,568,141,382,1,score válido,score válido,score válido
202301,A,Y,72,3k~5k,0,398,179,225,1,score válido,score válido,score válido
202301,B,Y,17,,0,357,973,0,1,score válido,score válido,score válido
202301,B,X,100,5k~10k,0,209,135,111,1,score válido,score válido,score válido
202301,A,X,84,,0,666,254,344,1,score válido,score válido,score válido
202301,A,X,16,1k~3k,1,971,582,551,1,score válido,score válido,score válido
202301,A,Y,101,3k~5k,0,167,602,0,1,score válido,score válido,score válido
202301,B,Y,58,5k~10k,1,593,136,408,1,score válido,score válido,score válido
202301,A,Y,16,<1k,0,418,790,0,1,score válido,score válido,score válido
202301,B,X,95,<1k,0,441,781,38,1,score válido,score válido,score válido
202301,B,Y,49,5k~10k,0,246,221,112,1,score válido,score válido,score válido
202301,B,Y,101,5k~10k,0,824,274,468,1,score válido,score válido,score válido
202301,B,Y,44,3k~5k,1,480,937,115,1,score válido,score válido,score válido
202301,A,Y,22,3k~5k,0,539,822,31,1,score válido,score válido,score válido
202301,B,X,36,3k~5k,0,298,692,0,1,score válido,score válido,score válido
202301,B,Y,58,<1k,1,173,63,133,1,score válido,score válido,score válido
202301,B,X,72,3k~5k,1,76,406,0,1,score válido,score válido,score válido
202301,A,Y,50,1k~3k,1,711,550,404,1,score válido,score válido,score válido
202301,B,Y,83,<1k,1,188,170,148,1,score válido,score válido,score válido
202301,A,Y,91,,0,687,437,324,1,score válido,score válido,score válido
202301,A,Y,45,5k~10k,1,384,593,181,1,score válido,score válido,score válido
202301,B,X,61,10k~20k,0,410,313,128,1,score válido,score válido,score válido
202301,B,Y,69,3k~5k,1,464,777,131,1,score válido,score válido,score válido
202301,B,Y,94,3k~5k,1,361,838,37,1,score válido,score válido,score válido
202301,A,X,76,1k~3k,0,91,310,0,1,score válido,score válido,score válido
202301,B,Y,44,<1k,1,302,836,19,1,score válido,score válido,score válido
202301,A,Y,69,1k~3k,0,660,85,422,1,score válido,score válido,score válido
202301,B,Y,30,10k~20k,0,663,835,117,1,score válido,score válido,score válido
202301,A,Y,26,5k~10k,0,279,135,204,1,score válido,score válido,score válido
202301,B,X,31,5k~10k,1,455,64,408,1,score válido,score válido,score válido
202301,B,Y,30,3k~5k,0,185,635,0,1,score válido,score válido,score válido
202301,A,Y,26,,0,202,461,0,1,score válido,score válido,score válido
202301,A,Y,22,<1k,0,13,906,0,1,score válido,score válido,score válido
202301,B,Y,98,1k~3k,1,896,350,629,1,score válido,score válido,score válido
202301,B,Y,17,3k~5k,0,202,272,17,1,score válido,score válido,score válido
202301,B,X,30,10k~20k,1,219,491,39,1,score válido,score válido,score válido
202301,B,Y,44,,1,272,445,106,1,score válido,score válido,score válido
202301,A,Y,37,1k~3k,0,118,331,0,1,score válido,score válido,score válido
202301,A,Y,19,30k+,0,636,688,188,1,score válido,score válido,score válido
202301,A,Y,98,20k~30k,1,65,755,0,1,score válido,score válido,score válido
202301,A,X,79,1k~3k,1,125,850,0,1,score válido,score válido,score válido
202301,B,X,44,3k~5k,1,641,973,181,1,score válido,score válido,score válido
202301,A,X,35,3k~5k,0,333,251,125,1,score válido,score válido,score válido
202301,B,Y,98,,1,705,711,304,1,score válido,score válido,score válido
202301,B,Y,84,1k~3k,0,553,382,239,1,score válido,score válido,score válido
202301,B,Y,36,10k~20k,0,248,671,0,1,score válido,score válido,score válido
202301,B,X,96,3k~5k,1,647,465,382,1,score válido,score válido,score válido
202301,A,X,86,10k~20k,0,107,994,0,1,score válido,score válido,score válido
202301,B,Y,46,3k~5k,1,532,724,209,1,score válido,score válido,score válido
202301,A,Y,47,5k~10k,0,431,952,0,1,score válido,score válido,score válido
202301,A,Y,30,20k~30k,1,260,832,0,1,score válido,score válido,score válido
202301,B,Y,90,20k~30k,0,600,901,15,1,score válido,score válido,score válido
202301,A,Y,52,30k+,0,870,811,309,1,score válido,score válido,score válido
202301,B,X,28,<1k,1,999,448,621,1,score válido,score válido,score válido
202301,B,X,50,5k~10k,0,604,236,335,1,score válido,score válido,score válido
202301,B,X,37,1k~3k,0,399,357,169,1,score válido,score válido,score válido
202301,A,X,80,3k~5k,1,217,0,240,1,score válido,score válido,score válido
202301,B,X,99,5k~10k,0,249,514,0,1,score válido,score válido,score válido
202301,A,Y,16,3k~5k,1,474,495,235,1,score válido,score válido,score válido
202301,B,Y,105,5k~10k,0,361,516,59,0,score válido,score válido,score válido
202301,A,Y,87,,0,913,974,245,1,score válido,score válido,score válido
202301,B,Y,79,1k~3k,1,362,910,37,1,score válido,score válido,score válido
202301,A,Y,89,5k~10k,0,367,144,127,1,score válido,score válido,score válido
202301,A,X,81,3k~5k,0,377,356,158,1,score válido,score válido,score válido
202301,A,Y,66,1k~3k,0,835,412,446,1,score válido,score válido,score válido
202301,A,Y,76,1k~3k,1,647,347,431,1,score válido,score válido,score válido
202301,B,Y,37,,0,610,795,10,1,score válido,score válido,score válido
202301,A,Y,40,30k+,0,327,514,56,1,score válido,score válido,score válido
202301,A,X,82,,0,816,563,319,1,score válido,score válido,score válido
202301,B,Y,96,,0,28,850,0,1,score válido,score válido,score válido
202301,A,X,69,1k~3k,0,870,802,286,1,score válido,score válido,score válido
202301,A,Y,20,3k~5k,0,508,114,322,1,score válido,score válido,score válido
202301,B,Y,49,5k~10k,0,392,708,11,1,score válido,score válido,score válido
202301,A,X,36,3k~5k,0,492,424,202,1,score válido,score válido,score válido
202301,A,X,57,3k~5k,0,664,280,379,1,score válido,score válido,score válido
202301,A,X,29,3k~5k,0,2,30,0,1,score válido,score válido,score válido
202301,A,X,100,5k~10k,0,871,477,434,1,score válido,score válido,score válido
202301,B,Y,74,5k~10k,1,441,342,241,1,score válido,score válido,score válido
202301,A,Y,26,1k~3k,0,336,236,119,1,score válido,score válido,score válido
202301,B,X,63,3k~5k,0,129,689,0,1,score válido,score válido,score válido
202301,A,Y,56,5k~10k,0,434,765,24,1,score válido,score válido,score válido
202301,A,Y,52,5k~10k,0,491,229,274,1,score válido,score válido,score válido
202301,A,X,96,1k~3k,1,398,30,355,1,score válido,score válido,score válido
202301,B,X,59,10k~20k,1,676,846,262,1,score válido,score válido,score válido
202301,B,Y,49,<1k,0,415,-2,258,1,score válido,score especial - no hit,score válido
202301,B,X,44,3k~5k,0,961,936,332,1,score válido,score válido,score válido
202301,B,Y,102,10k~20k,0,595,620,162,1,score válido,score válido,score válido
202301,A,X,44,5k~10k,0,806,308,492,1,score válido,score válido,score válido
202301,A,Y,92,1k~3k,1,100,231,36,1,score válido,score válido,score válido
202301,A,Y,20,5k~10k,0,391,-2,326,1,score válido,score especial - no hit,score válido
202301,A,Y,81,5k~10k,0,330,220,134,1,score válido,score válido,score válido
202301,A,Y,94,10k~20k,0,565,120,337,1,score válido,score válido,score válido
202301,A,Y,21,10k~20k,1,860,604,464,1,score válido,score válido,score válido
202301,A,X,66,5k~10k,0,69,149,0,1,score válido,score válido,score válido
202301,A,Y,28,3k~5k,1,63,519,0,1,score válido,score válido,score válido
202301,A,Y,87,1k~3k,0,849,582,343,1,score válido,score válido,score válido
202301,A,Y,29,1k~3k,0,205,283,10,1,score válido,score válido,score válido
202301,B,Y,35,3k~5k,1,666,15,575,1,score válido,score válido,score válido
202301,A,X,49,5k~10k,0,538,17,343,1,score válido,score válido,score válido
202301,B,Y,80,5k~10k,0,832,6,559,1,score válido,score válido,score válido
202301,B,Y,105,1k~3k,0,116,734,0,1,score válido,score válido,score válido
202301,A,Y,16,<1k,0,121,304,0,1,score válido,score válido,score válido
202301,A,Y,49,3k~5k,0,552,792,110,1,score válido,score válido,score válido
202301,A,X,96,1k~3k,1,946,420,573,1,score válido,score válido,score válido
202301,B,Y,92,10k~20k,0,409,442,89,1,score válido,score válido,score válido
202301,A,Y,34,<1k,1,320,503,130,1,score válido,score válido,score válido
202301,A,Y,96,5k~10k,0,603,707,131,1,score válido,score válido,score válido
202301,A,Y,24,,0,930,258,615,1,score válido,score válido,score válido
202301,B,Y,39,1k~3k,0,836,103,540,1,score válido,score válido,score válido
202301,A,X,80,3k~5k,1,996,547,591,1,score válido,score válido,score válido
202301,B,Y,39,<1k,1,12,313,13,1,score válido,score válido,score válido
202301,A,Y,68,5k~10k,1,104,431,30,1,score válido,score válido,score válido
202301,B,Y,47,5k~10k,0,606,640,176,1,score válido,score válido,score válido
202301,B,Y,50,3k~5k,0,819,484,376,1,score válido,score válido,score válido
202301,A,Y,28,5k~10k,0,278,613,10,1,score válido,score válido,score válido
202301,B,X,79,30k+,1,231,535,41,1,score válido,score válido,score válido
202301,B,X,94,1k~3k,0,785,735,246,1,score válido,score válido,score válido
202301,A,Y,68,<1k,0,46,700,0,1,score válido,score válido,score válido
202301,A,Y,66,30k+,0,363,525,0,1,score válido,score válido,score válido
202301,B,Y,17,5k~10k,0,501,673,105,1,score válido,score válido,score válido
202301,B,Y,55,30k+,0,556,871,0,1,score válido,score válido,score válido
202301,B,Y,20,5k~10k,1,726,421,439,1,score válido,score válido,score válido
202301,B,Y,39,20k~30k,0,348,401,74,1,score válido,score válido,score válido
202301,B,Y,27,3k~5k,1,609,760,290,1,score válido,score válido,score válido
202301,A,Y,22,10k~20k,1,581,574,220,1,score válido,score válido,score válido
202301,B,X,35,,0,543,52,334,1,score válido,score válido,score válido
202301,A,Y,82,5k~10k,0,637,890,88,1,score válido,score válido,score válido
202301,B,Y,39,1k~3k,0,252,11,167,1,score válido,score válido,score válido
202301,B,Y,93,1k~3k,1,75,744,0,1,score válido,score válido,score válido
202301,B,X,82,1k~3k,0,110,754,0,1,score válido,score válido,score válido
202301,A,Y,59,1k~3k,0,216,953,0,1,score válido,score válido,score válido
202301,A,Y,74,3k~5k,0,495,34,346,1,score válido,score válido,score válido
202301,A,X,26,5k~10k,0,839,589,281,1,score válido,score válido,score válido
202301,B,Y,46,5k~10k,0,698,416,322,1,score válido,score válido,score válido
202301,B,Y,27,3k~5k,0,787,317,406,1,score válido,score válido,score válido
202301,A,Y,45,5k~10k,1,344,71,343,1,score válido,score válido,score válido
202301,B,X,92,<1k,1,399,554,214,1,score válido,score válido,score válido
202301,B,X,34,<1k,0,387,468,75,1,score válido,score válido,score válido
202301,A,Y,32,1k~3k,0,183,86,136,1,score válido,score válido,score válido
202301,A,Y,74,5k~10k,1,51,605,0,1,score válido,score válido,score válido
202301,B,X,77,1k~3k,0,587,733,92,1,score válido,score válido,score válido
202301,B,X,20,1k~3k,1,990,763,540,1,score válido,score válido,score válido
202301,B,Y,46,3k~5k,0,158,904,0,1,score válido,score válido,score válido
202301,B,X,57,20k~30k,0,37,397,0,1,score válido,score válido,score válido
202301,B,Y,16,<1k,0,778,953,184,1,score válido,score válido,score válido
202301,A,Y,74,5k~10k,0,245,863,0,1,score válido,score válido,score válido
202301,A,Y,37,5k~10k,1,828,282,565,1,score válido,score válido,score válido
202301,A,Y,97,10k~20k,0,701,142,395,1,score válido,score válido,score válido
