ano_mes,group_ab,group_xy,idade,renda,relacionamento,score_ext_1,score_ext_2,score_final,flag_1,score_ext_1_status,score_ext_2_status,score_final_status
202305,B,Y,91,20k~30k,0,801,405,392,1,score válido,score válido,score válido
202305,B,Y,54,<1k,0,126,723,0,1,score válido,score válido,score válido
202305,A,Y,31,20k~30k,0,105,719,0,1,score válido,score válido,score válido
202305,A,Y,31,10k~20k,1,348,685,71,1,score válido,score válido,score válido
202305,B,X,90,5k~10k,0,670,138,467,1,score válido,score válido,score válido
202305,A,Y,48,<1k,0,155,773,0,1,score válido,score válido,score válido
202305,B,Y,53,,0,56,114,26,1,score válido,score válido,score válido
202305,A,Y,89,1k~3k,1,976,981,399,1,score válido,score válido,score válido
202305,B,Y,28,10k~20k,1,283,137,264,1,score válido,score válido,score válido
202305,A,Y,93,10k~20k,1,621,585,287,1,score válido,score válido,score válido
202305,B,Y,101,,1,656,771,237,1,score válido,score válido,score válido
202305,B,Y,18,,0,28,-2,61,1,score válido,score especial - no hit,score válido
202305,A,X,47,1k~3k,0,562,715,119,1,score válido,score válido,score válido
202305,A,Y,39,1k~3k,0,192,208,53,1,score válido,score válido,score válido
202305,B,Y,55,3k~5k,1,80,164,52,1,score válido,score válido,score válido
202305,A,Y,100,,0,391,55,240,1,score válido,score válido,score válido
202305,A,Y,46,10k~20k,0,791,174,454,1,score válido,score válido,score válido
202305,A,Y,15,,0,969,602,454,1,score válido,score válido,score válido
202305,A,X,77,1k~3k,0,490,1000,0,1,score válido,score válido,score válido
202305,B,Y,102,<1k,0,887,559,415,1,score válido,score válido,score válido
202305,A,Y,67,<1k,1,945,597,543,1,score válido,score válido,score válido
202305,A,Y,21,<1k,0,437,377,172,1,score válido,score válido,score válido
202305,A,Y,57,20k~30k,1,136,17,223,1,score válido,score válido,score válido
202305,A,X,51,30k+,0,303,727,0,1,score válido,score válido,score válido
202305,B,Y,84,,0,381,59,256,1,score válido,score válido,score válido
202305,A,X,29,3k~5k,0,449,713,40,1,score válido,score válido,score válido
202305,A,Y,48,3k~5k,1,641,831,238,1,score válido,score válido,score válido
202305,A,X,77,1k~3k,0,642,208,385,1,score válido,score válido,score válido
202305,B,Y,79,3k~5k,0,539,771,73,1,score válido,score válido,score válido
202305,B,Y,86,1k~3k,0,220,911,0,1,score válido,score válido,score válido
202305,B,X,49,5k~10k,0,357,549,11,1,score válido,score válido,score válido
202305,A,X,90,<1k,0,407,416,120,1,score válido,score válido,score válido
202305,A,X,60,3k~5k,1,660,542,347,1,score válido,score válido,score válido
202305,A,X,38,,1,132,802,0,1,score válido,score válido,score válido
202305,A,Y,15,,0,234,609,0,1,score válido,score válido,score válido
202305,A,Y,91,10k~20k,0,276,555,9,1,score válido,score válido,score válido
202305,A,X,93,1k~3k,0,514,393,212,1,score válido,score válido,score válido
202305,A,Y,48,1k~3k,0,755,5,468,1,score válido,score válido,score válido
202305,A,Y,51,<1k,1,843,129,631,1,score válido,score válido,score válido
202305,B,Y,27,3k~5k,0,740,502,307,1,score válido,score válido,score válido
202305,B,Y,30,3k~5k,1,746,639,376,1,score válido,score válido,score válido
202305,B,Y,50,<1k,0,233,162,101,1,score válido,score válido,score válido
202305,B,X,84,30k+,0,884,673,352,1,score válido,score válido,score válido
202305,A,X,90,5k~10k,1,43,514,0,1,score válido,score válido,score válido
202305,B,Y,68,3k~5k,0,536,664,121,1,score válido,score válido,score válido
202305,B,Y,58,30k+,0,79,518,0,1,score válido,score válido,score válido
202305,B,Y,52,3k~5k,0,597,416,281,1,score válido,score válido,score válido
202305,B,Y,61,20k~30k,0,37,300,0,1,score válido,score válido,score válido
202305,A,Y,63,3k~5k,1,637,149,502,1,score válido,score válido,score válido
202305,B,Y,50,5k~10k,0,23,67,54,1,score válido,score válido,score válido
202305,B,Y,78,1k~3k,1,156,854,0,1,score válido,score válido,score válido
202305,B,X,77,1k~3k,0,751,534,344,1,score válido,score válido,score válido
202305,B,Y,38,5k~10k,1,296,988,0,1,score válido,score válido,score válido
202305,B,Y,82,3k~5k,1,883,841,361,1,score válido,score válido,score válido
202305,A,Y,103,1k~3k,0,89,98,11,1,score válido,score válido,score válido
202305,B,X,25,1k~3k,0,526,869,7,1,score válido,score válido,score válido
202305,B,Y,60,10k~20k,1,925,772,489,1,score válido,score válido,score válido
202305,B,Y,17,5k~10k,1,407,988,0,1,score válido,score válido,score válido
202305,A,Y,21,10k~20k,1,321,887,0,1,score válido,score válido,score válido
202305,B,X,68,10k~20k,0,966,344,487,1,score válido,score válido,score válido
202305,B,Y,25,,0,418,635,69,1,score válido,score válido,score válido
202305,A,X,79,,1,696,630,342,1,score válido,score válido,score válido
202305,B,Y,55,3k~5k,1,920,940,400,1,score válido,score válido,score válido
202305,B,Y,69,10k~20k,0,0,156,0,1,score válido,score válido,score válido
202305,A,Y,73,10k~20k,0,565,430,265,1,score válido,score válido,score válido
202305,A,Y,40,1k~3k,0,711,573,217,1,score válido,score válido,score válido
202305,A,Y,68,10k~20k,1,413,-2,409,1,score válido,score especial - no hit,score válido
202305,A,X,28,20k~30k,0,670,128,421,1,score válido,score válido,score válido
202305,A,Y,61,<1k,0,805,640,298,1,score válido,score válido,score válido
202305,B,X,30,5k~10k,0,308,461,41,1,score válido,score válido,score válido
202305,A,Y,26,1k~3k,0,316,243,113,1,score válido,score válido,score válido
202305,B,Y,73,,0,78,172,0,1,score válido,score válido,score válido
202305,A,X,46,<1k,0,955,751,339,1,score válido,score válido,score válido
202305,B,Y,24,5k~10k,0,23,487,0,1,score válido,score válido,score válido
202305,B,Y,97,5k~10k,0,465,274,240,1,score válido,score válido,score válido
202305,B,X,69,1k~3k,0,528,328,271,1,score válido,score válido,score válido
202305,B,Y,87,10k~20k,0,132,758,0,1,score válido,score válido,score válido
202305,A,Y,103,1k~3k,0,485,362,158,1,score válido,score válido,score válido
202305,A,Y,33,5k~10k,0,287,380,17,1,score válido,score válido,score válido
202305,A,Y,53,1k~3k,0,801,506,404,1,score válido,score válido,score válido
202305,B,Y,23,3k~5k,1,822,40,655,1,score válido,score válido,score válido
202305,A,X,31,3k~5k,0,427,715,24,1,score válido,score válido,score válido
202305,B,X,105,5k~10k,0,429,71,302,1,score válido,score válido,score válido
202305,B,X,22,5k~10k,0,66,884,0,1,score válido,score válido,score válido
202305,A,Y,101,5k~10k,0,351,532,40,1,score válido,score válido,score válido
202305,A,Y,69,1k~3k,1,400,941,0,1,score válido,score válido,score válido
202305,B,Y,91,5k~10k,0,441,390,111,1,score válido,score válido,score válido
202305,B,X,55,1k~3k,0,447,984,0,1,score válido,score válido,score válido
202305,A,Y,22,3k~5k,0,83,602,0,1,score válido,score válido,score válido
202305,A,Y,27,,0,154,105,84,1,score válido,score válido,score válido
202305,A,X,91,20k~30k,0,428,554,106,1,score válido,score válido,score válido
202305,A,Y,69,1k~3k,1,372,33,315,1,score válido,score válido,score válido
202305,A,Y,95,1k~3k,0,133,429,0,1,score válido,score válido,score válido
202305,A,Y,34,5k~10k,0,645,667,234,1,score válido,score válido,score válido
202305,A,X,83,<1k,1,108,117,146,1,score válido,score válido,score válido
202305,B,Y,39,3k~5k,0,-1,147,0,1,score especial - óbito,score válido,score válido
202305,B,Y,30,3k~5k,0,609,758,99,1,score válido,score válido,score válido
202305,B,X,57,,0,73,257,0,1,score válido,score válido,score válido
202305,B,Y,96,<1k,0,51,852,0,1,score válido,score válido,score válido
202305,B,Y,73,30k+,0,76,606,0,1,score válido,score válido,score válido
202305,B,X,87,,0,936,538,472,1,score válido,score válido,score válido
202305,A,Y,49,5k~10k,1,96,383,32,1,score válido,score válido,score válido
202305,B,Y,24,5k~10k,1,838,959,276,1,score válido,score válido,score válido
202305,A,X,33,1k~3k,0,775,617,340,1,score válido,score válido,score válido
202305,B,X,27,5k~10k,0,840,59,576,1,score válido,score válido,score válido
202305,B,X,103,10k~20k,0,601,396,321,1,score válido,score válido,score válido
202305,A,Y,83,5k~10k,1,146,105,140,1,score válido,score válido,score válido
202305,B,X,95,<1k,0,769,729,189,1,score válido,score válido,score válido
202305,B,Y,48,10k~20k,0,561,234,314,1,score válido,score válido,score válido
202305,B,Y,57,1k~3k,1,564,-1,490,1,score válido,score especial - sem cadastro na base,score válido
202305,A,X,101,1k~3k,1,605,995,144,1,score válido,score válido,score válido
202305,A,Y,81,3k~5k,0,139,461,0,1,score válido,score válido,score válido
202305,A,Y,24,5k~10k,0,284,15,228,1,score válido,score válido,score válido
202305,A,Y,46,5k~10k,1,994,444,612,1,score válido,score válido,score válido
202305,B,X,85,10k~20k,0,873,258,518,1,score válido,score válido,score válido
202305,A,Y,27,5k~10k,0,353,721,0,1,score válido,score válido,score válido
202305,A,Y,52,10k~20k,0,987,-2,696,1,score válido,score especial - no hit,score válido
202305,A,Y,25,1k~3k,0,60,119,16,0,score válido,score válido,score válido
202305,A,Y,29,5k~10k,0,342,341,115,1,score válido,score válido,score válido
202305,B,X,101,10k~20k,0,551,384,233,1,score válido,score válido,score válido
202305,B,X,97,<1k,1,617,477,357,1,score válido,score válido,score válido
202305,B,Y,22,,1,803,340,524,1,score válido,score válido,score válido
202305,B,Y,63,<1k,1,734,386,452,1,score válido,score válido,score válido
202305,A,Y,102,10k~20k,0,685,474,307,1,score válido,score válido,score válido
202305,A,X,80,5k~10k,1,975,931,482,1,score válido,score válido,score válido
202305,A,Y,44,3k~5k,0,594,517,219,1,score válido,score válido,score válido
202305,A,X,58,3k~5k,0,-1,419,0,1,score especial - óbito,score válido,score válido
202305,A,Y,68,,1,613,28,503,1,score válido,score válido,score válido
202305,A,Y,97,30k+,0,757,132,470,1,score válido,score válido,score válido
202305,A,Y,45,3k~5k,0,918,752,333,1,score válido,score válido,score válido
202305,B,Y,38,3k~5k,1,386,958,7,1,score válido,score válido,score válido
202305,A,X,100,1k~3k,0,42,371,0,1,score válido,score válido,score válido
202305,A,Y,53,3k~5k,0,118,962,0,1,score válido,score válido,score válido
202305,B,Y,48,5k~10k,1,907,314,581,1,score válido,score válido,score válido
202305,A,X,75,3k~5k,0,951,952,280,1,score válido,score válido,score válido
202305,A,X,18,10k~20k,0,225,601,0,1,score válido,score válido,score válido
202305,B,X,64,20k~30k,1,673,8,493,1,score válido,score válido,score válido
202305,A,Y,67,3k~5k,1,468,59,368,1,score válido,score válido,score válido
202305,A,Y,95,5k~10k,0,600,980,23,1,score válido,score válido,score válido
202305,A,Y,42,5k~10k,0,40,291,0,1,score válido,score válido,score válido
202305,B,Y,52,1k~3k,1,964,-1,784,1,score válido,score especial - sem cadastro na base,score válido
202305,A,Y,18,1k~3k,1,466,59,418,1,score válido,score válido,score válido
202305,B,X,30,1k~3k,1,771,520,399,1,score válido,score válido,score válido
202305,A,X,56,20k~30k,0,512,212,253,1,score válido,score válido,score válido
202305,B,Y,57,5k~10k,0,856,749,328,1,score válido,score válido,score válido
202305,B,Y,78,20k~30k,0,629,882,118,1,score válido,score válido,score válido
202305,A,X,45,5k~10k,0,314,349,110,1,score válido,score válido,score válido
202305,B,Y,93,5k~10k,1,494,690,180,1,score válido,score válido,score válido
202305,B,Y,23,3k~5k,0,789,720,217,1,score válido,score válido,score válido
202305,A,Y,82,3k~5k,0,261,463,39,1,score válido,score válido,score válido
202305,A,Y,97,30k+,0,785,244,423,1,score válido,score válido,score válido
202305,A,Y,48,3k~5k,0,706,753,218,1,score válido,score válido,score válido
202305,B,X,102,1k~3k,0,-1,31,0,1,score especial - óbito,score válido,score válido
202305,B,Y,25,10k~20k,1,866,63,682,1,score válido,score válido,score válido
202305,B,X,49,3k~5k,0,516,99,299,1,score válido,score válido,score válido
202305,A,X,42,1k~3k,0,927,304,524,1,score válido,score válido,score válido
202305,B,Y,25,10k~20k,0,0,284,0,1,score válido,score válido,score válido
202305,A,X,52,3k~5k,0,861,304,456,1,score válido,score válido,score válido
202305,B,X,29,1k~3k,0,768,79,490,1,score válido,score válido,score válido
202305,B,Y,75,5k~10k,0,658,409,243,1,score válido,score válido,score válido
202305,A,Y,22,20k~30k,0,594,473,200,1,score válido,score válido,score válido
202305,A,Y,79,3k~5k,0,595,880,25,1,score válido,score válido,score válido
202305,A,X,38,1k~3k,0,838,928,186,1,score válido,score válido,score válido
202305,A,Y,64,<1k,0,994,319,538,1,score válido,score válido,score válido
202305,A,Y,24,30k+,0,457,961,0,1,score válido,score válido,score válido
202305,A,Y,31,3k~5k,0,562,465,165,1,score válido,score válido,score válido
202305,A,Y,92,30k+,0,173,838,0,1,score válido,score válido,score válido
202305,A,Y,15,10k~20k,0,386,-2,280,1,score válido,score especial - no hit,score válido
202305,A,Y,25,3k~5k,1,161,63,182,1,score válido,score válido,score válido
202305,A,Y,55,5k~10k,0,0,413,0,1,score válido,score válido,score válido
202305,A,X,17,3k~5k,0,721,383,336,1,score válido,score válido,score válido
202305,A,Y,31,1k~3k,0,299,452,34,1,score válido,score válido,score válido
202305,A,X,78,1k~3k,1,869,249,609,1,score válido,score válido,score válido
202305,B,Y,89,,0,486,567,102,1,score válido,score válido,score válido
202305,B,X,102,10k~20k,0,802,734,287,1,score válido,score válido,score válido
202305,A,Y,47,,1,418,117,346,1,score válido,score válido,score válido
202305,A,X,46,10k~20k,0,831,538,360,1,score válido,score válido,score válido
202305,B,Y,39,3k~5k,0,855,221,472,1,score válido,score válido,score válido
202305,B,X,105,,1,461,884,63,1,score válido,score válido,score válido
202305,A,Y,61,5k~10k,0,933,907,287,1,score válido,score válido,score válido
202305,A,Y,57,,1,288,706,64,1,score válido,score válido,score válido
202305,A,Y,95,1k~3k,0,367,149,185,1,score válido,score válido,score válido
202305,A,Y,95,3k~5k,0,471,952,0,1,score válido,score válido,score válido
202305,B,X,71,3k~5k,0,746,734,228,1,score válido,score válido,score válido
202305,A,Y,54,<1k,0,393,84,213,1,score válido,score válido,score válido
202305,B,X,82,5k~10k,0,74,572,0,1,score válido,score válido,score válido
202305,B,Y,96,30k+,0,-1,611,0,1,score especial - óbito,score válido,score válido
202305,A,Y,89,,1,872,584,457,1,score válido,score válido,score válido
202305,B,Y,55,10k~20k,0,636,526,254,1,score válido,score válido,score válido
202305,B,Y,54,1k~3k,0,161,50,140,1,score válido,score válido,score válido
202305,A,Y,90,3k~5k,1,902,179,626,1,score válido,score válido,score válido
202305,A,X,51,3k~5k,0,720,931,158,1,score válido,score válido,score válido
202305,B,Y,88,3k~5k,1,763,767,288,1,score válido,score válido,score válido
202305,B,Y,29,3k~5k,0,444,557,36,1,score válido,score válido,score válido
202305,B,Y,72,30k+,0,751,577,249,1,score válido,score válido,score válido
202305,A,Y,72,1k~3k,0,602,284,304,1,score válido,score válido,score válido
202305,A,X,25,10k~20k,1,732,309,498,1,score válido,score válido,score válido
202305,B,Y,22,5k~10k,0,332,112,172,1,score válido,score válido,score válido
202305,B,Y,45,5k~10k,1,530,928,68,1,score válido,score válido,score válido
202305,A,Y,29,30k+,0,25,649,0,1,score válido,score válido,score válido
202305,A,Y,93,,0,153,254,15,1,score válido,score válido,score válido
202305,B,Y,78,<1k,0,855,707,319,1,score válido,score válido,score válido
202305,B,Y,45,30k+,0,653,850,138,1,score válido,score válido,score válido
202305,B,Y,21,1k~3k,0,827,695,303,1,score válido,score válido,score válido
202305,A,Y,103,1k~3k,1,557,264,427,1,score válido,score válido,score válido
202305,A,X,93,,0,426,202,159,1,score válido,score válido,score válido
202305,A,Y,91,,1,814,88,599,1,score válido,score válido,score válido
202305,B,Y,88,3k~5k,1,37,390,2,0,score válido,score válido,score válido
202305,A,Y,33,<1k,0,684,925,52,1,score válido,score válido,score válido
202305,A,Y,63,20k~30k,1,606,183,474,1,score válido,score válido,score válido
202305,A,Y,29,20k~30k,0,25,470,0,1,score válido,score válido,score válido
202305,A,Y,17,1k~3k,0,329,-2,219,1,score válido,score especial - no hit,score válido
202305,B,Y,32,,0,514,841,38,1,score válido,score válido,score válido
202305,A,X,36,10k~20k,0,22,614,0,1,score válido,score válido,score válido
202305,A,X,88,3k~5k,0,301,306,100,1,score válido,score válido,score válido
202305,B,Y,59,3k~5k,0,4,110,0,1,score válido,score válido,score válido
202305,B,Y,35,3k~5k,0,264,623,0,1,score válido,score válido,score válido
202305,B,Y,48,10k~20k,0,978,527,455,1,score válido,score válido,score válido
202305,A,Y,88,5k~10k,1,448,984,0,1,score válido,score válido,score válido
202305,B,X,42,10k~20k,0,949,458,428,1,score válido,score válido,score válido
202305,A,Y,68,5k~10k,0,802,141,499,1,score válido,score válido,score válido
202305,A,X,24,<1k,1,255,845,0,1,score válido,score válido,score válido
202305,A,Y,46,30k+,0,937,893,284,1,score válido,score válido,score válido
202305,A,X,92,3k~5k,0,293,84,161,1,score válido,score válido,score válido
202305,B,Y,46,10k~20k,1,339,824,0,1,score válido,score válido,score válido
202305,A,Y,66,1k~3k,0,296,246,158,1,score válido,score válido,score válido
202305,B,Y,44,1k~3k,0,437,529,86,1,score válido,score válido,score válido
202305,B,X,70,3k~5k,0,64,585,0,1,score válido,score válido,score válido
202305,B,Y,86,3k~5k,0,815,893,189,1,score válido,score válido,score válido
202305,B,Y,33,1k~3k,1,72,140,176,1,score válido,score válido,score válido
202305,A,Y,36,3k~5k,0,473,-1,354,1,score válido,score especial - sem cadastro na base,score válido
202305,A,Y,102,1k~3k,0,60,589,0,1,score válido,score válido,score válido
202305,B,Y,42,<1k,0,651,622,245,1,score válido,score válido,score válido
202305,B,Y,55,,1,445,965,42,1,score válido,score válido,score válido
202305,A,Y,57,<1k,0,-1,81,0,1,score especial - óbito,score válido,score válido
202305,B,Y,83,3k~5k,0,425,396,133,1,score válido,score válido,score válido
202305,A,Y,87,20k~30k,0,357,705,0,1,score válido,score válido,score válido
202305,B,Y,86,<1k,0,914,547,403,1,score válido,score válido,score válido
202305,A,Y,73,10k~20k,0,595,954,52,1,score válido,score válido,score válido
202305,A,Y,70,3k~5k,0,826,70,517,1,score válido,score válido,score válido
202305,B,X,96,1k~3k,0,136,128,58,1,score válido,score válido,score válido
202305,B,Y,54,1k~3k,1,117,606,0,1,score válido,score válido,score válido
202305,A,X,91,20k~30k,0,174,621,0,1,score válido,score válido,score válido
202305,A,Y,84,1k~3k,1,944,455,545,1,score válido,score válido,score válido
202305,A,Y,30,3k~5k,0,90,735,0,1,score válido,score válido,score válido
202305,B,Y,32,3k~5k,1,478,321,314,1,score válido,score válido,score válido
202305,A,Y,56,30k+,1,67,259,2,1,score válido,score válido,score válido
202305,A,Y,95,1k~3k,0,757,171,469,1,score válido,score válido,score válido
202305,B,Y,16,,1,379,599,151,1,score válido,score válido,score válido
202305,B,Y,96,<1k,0,608,801,110,1,score válido,score válido,score válido
202305,B,Y,78,1k~3k,1,62,10,112,1,score válido,score válido,score válido
202305,B,Y,25,3k~5k,0,426,143,219,1,score válido,score válido,score válido
202305,B,Y,69,1k~3k,0,125,850,0,1,score válido,score válido,score válido
202305,A,Y,16,1k~3k,0,317,2,228,1,score válido,score válido,score válido
202305,A,X,16,,1,180,24,204,1,score válido,score válido,score válido
202305,A,X,71,5k~10k,0,476,505,155,1,score válido,score válido,score válido
202305,A,Y,32,<1k,0,893,354,445,1,score válido,score válido,score válido
202305,A,Y,100,3k~5k,0,391,765,0,1,score válido,score válido,score válido
202305,A,X,30,5k~10k,1,903,645,496,1,score válido,score válido,score válido
202305,B,Y,41,3k~5k,0,773,170,444,1,score válido,score válido,score válido
202305,A,X,31,30k+,0,745,324,391,1,score válido,score válido,score válido
202305,B,Y,68,20k~30k,0,779,68,502,1,score válido,score válido,score válido
202305,A,Y,31,3k~5k,0,708,75,500,1,score válido,score válido,score válido
202305,A,X,20,10k~20k,1,195,982,0,1,score válido,score válido,score válido
202305,B,Y,27,5k~10k,0,837,19,528,1,score válido,score válido,score válido
202305,A,Y,20,20k~30k,0,370,165,194,1,score válido,score válido,score válido
202305,A,Y,104,3k~5k,0,262,385,26,1,score válido,score válido,score válido
202305,A,X,97,1k~3k,0,832,583,327,1,score válido,score válido,score válido
202305,B,Y,33,3k~5k,0,613,953,19,1,score válido,score válido,score válido
202305,A,X,75,5k~10k,0,245,376,14,1,score válido,score válido,score válido
202305,B,X,104,,1,887,168,636,1,score válido,score válido,score válido
202305,B,Y,100,30k+,0,534,479,210,1,score válido,score válido,score válido
202305,A,Y,25,20k~30k,1,14,767,0,1,score válido,score válido,score válido
202305,A,X,100,5k~10k,0,522,244,262,1,score válido,score válido,score válido
202305,A,Y,21,1k~3k,0,955,152,612,1,score válido,score válido,score válido
202305,A,Y,100,<1k,0,153,710,0,1,score válido,score válido,score válido
202305,B,Y,20,3k~5k,0,294,511,0,1,score válido,score válido,score válido
202305,B,Y,29,10k~20k,0,220,677,0,1,score válido,score válido,score válido
202305,A,X,52,1k~3k,1,212,352,65,1,score válido,score válido,score válido
202305,B,Y,55,1k~3k,1,68,810,0,1,score válido,score válido,score válido
202305,A,X,70,1k~3k,1,461,413,219,1,score válido,score válido,score válido
202305,B,Y,32,10k~20k,0,817,650,311,1,score válido,score válido,score válido
202305,A,Y,49,1k~3k,0,232,370,0,1,score válido,score válido,score válido
202305,B,Y,59,5k~10k,0,708,560,317,1,score válido,score válido,score válido
202305,A,Y,43,5k~10k,0,569,557,194,1,score válido,score válido,score válido
202305,B,Y,83,,0,204,794,0,1,score válido,score válido,score válido
202305,A,Y,102,,0,565,80,372,1,score válido,score válido,score válido
202305,B,Y,46,3k~5k,0,518,210,231,1,score válido,score válido,score válido
202305,B,Y,19,20k~30k,0,218,278,21,1,score válido,score válido,score válido
202305,A,Y,58,3k~5k,0,7,497,0,1,score válido,score válido,score válido
202305,A,X,64,1k~3k,1,401,907,52,1,score válido,score válido,score válido
202305,B,X,96,<1k,1,316,795,0,1,score válido,score válido,score válido
202305,A,X,35,10k~20k,0,275,835,0,1,score válido,score válido,score válido
202305,A,X,36,1k~3k,0,696,331,380,1,score válido,score válido,score válido
202305,A,X,75,3k~5k,0,707,321,355,1,score válido,score válido,score válido
202305,B,Y,53,1k~3k,1,926,691,478,1,score válido,score válido,score válido
202305,A,Y,99,<1k,0,17,856,0,1,score válido,score válido,score válido
202305,B,Y,19,10k~20k,0,910,958,244,1,score válido,score válido,score válido
202305,B,X,47,1k~3k,1,671,350,412,1,score válido,score válido,score válido
202305,A,X,85,1k~3k,0,656,621,236,1,score válido,score válido,score válido
202305,A,Y,38,1k~3k,1,992,696,518,1,score válido,score válido,score válido
202305,A,X,53,1k~3k,1,68,901,0,1,score válido,score válido,score válido
202305,A,Y,86,<1k,0,802,732,277,1,score válido,score válido,score válido
202305,A,X,29,1k~3k,0,589,413,242,1,score válido,score válido,score válido
202305,B,Y,84,20k~30k,1,153,764,0,1,score válido,score válido,score válido
202305,A,Y,19,,1,769,438,440,1,score válido,score válido,score válido
202305,A,Y,101,5k~10k,0,352,991,0,1,score válido,score válido,score válido
202305,A,Y,62,20k~30k,0,245,352,0,1,score válido,score válido,score válido
202305,A,X,34,1k~3k,1,573,54,477,1,score válido,score válido,score válido
202305,A,Y,90,5k~10k,0,472,705,91,1,score válido,score válido,score válido
202305,A,X,35,30k+,0,148,284,0,1,score válido,score válido,score válido
202305,B,Y,100,5k~10k,1,729,700,306,1,score válido,score válido,score válido
202305,A,Y,103,10k~20k,0,305,57,198,1,score válido,score válido,score válido
202305,B,Y,26,1k~3k,0,487,987,0,1,score válido,score válido,score válido
202305,B,X,80,3k~5k,0,281,792,0,1,score válido,score válido,score válido
202305,A,Y,44,<1k,0,435,682,85,1,score válido,score válido,score válido
202305,B,Y,21,1k~3k,1,242,636,31,1,score válido,score válido,score válido
202305,A,Y,72,1k~3k,0,476,123,283,1,score válido,score válido,score válido
202305,A,X,32,,0,152,127,60,1,score válido,score válido,score válido
202305,B,X,74,<1k,0,275,58,210,1,score válido,score válido,score válido
202305,B,X,32,3k~5k,0,205,759,0,1,score válido,score válido,score válido
202305,A,X,62,10k~20k,0,354,708,0,1,score válido,score válido,score válido
202305,A,Y,48,5k~10k,1,829,863,356,0,score válido,score válido,score válido
202305,B,Y,86,5k~10k,0,490,643,23,1,score válido,score válido,score válido
202305,A,Y,97,,0,418,383,163,1,score válido,score válido,score válido
202305,B,Y,20,5k~10k,1,568,899,130,1,score válido,score válido,score válido
202305,A,Y,59,10k~20k,0,783,609,302,1,score válido,score válido,score válido
202305,A,Y,74,<1k,0,290,27,191,1,score válido,score válido,score válido
202305,A,Y,85,10k~20k,0,805,897,255,1,score válido,score válido,score válido
202305,A,Y,98,3k~5k,0,242,871,0,1,score válido,score válido,score válido
202305,B,Y,38,<1k,0,847,753,325,1,score válido,score válido,score válido
202305,B,Y,83,20k~30k,0,832,927,194,1,score válido,score válido,score válido
202305,A,Y,31,,0,587,386,217,1,score válido,score válido,score válido
202305,B,Y,76,5k~10k,0,350,841,0,1,score válido,score válido,score válido
202305,B,Y,47,30k+,1,408,932,11,1,score válido,score válido,score válido
202305,A,X,76,1k~3k,0,811,787,233,1,score válido,score válido,score válido
202305,B,Y,20,5k~10k,0,73,726,0,1,score válido,score válido,score válido
202305,B,Y,17,3k~5k,1,785,343,574,1,score válido,score válido,score válido
202305,A,Y,88,<1k,1,124,325,55,1,score válido,score válido,score válido
202305,A,Y,68,5k~10k,1,814,897,326,1,score válido,score válido,score válido
202305,A,Y,25,5k~10k,0,901,163,543,1,score válido,score válido,score válido
202305,B,Y,101,<1k,0,509,23,355,1,score válido,score válido,score válido
202305,A,Y,60,1k~3k,0,751,633,319,1,score válido,score válido,score válido
202305,A,Y,18,1k~3k,0,194,324,0,1,score válido,score válido,score válido
202305,B,X,21,1k~3k,0,770,724,245,1,score válido,score válido,score válido
202305,B,Y,40,5k~10k,0,700,998,141,1,score válido,score válido,score válido
202305,B,Y,49,5k~10k,1,105,201,35,1,score válido,score válido,score válido
202305,B,Y,42,3k~5k,0,499,306,202,1,score válido,score válido,score válido
202305,B,Y,55,3k~5k,0,764,588,298,1,score válido,score válido,score válido
202305,A,Y,64,,0,83,658,0,1,score válido,score válido,score válido
202305,A,Y,53,1k~3k,0,656,994,75,1,score válido,score válido,score válido
202305,A,X,94,1k~3k,0,800,485,370,1,score válido,score válido,score válido
202305,A,Y,24,5k~10k,0,342,203,141,1,score válido,score válido,score válido
202305,B,Y,85,,0,375,881,0,1,score válido,score válido,score válido
202305,B,Y,21,10k~20k,1,267,704,0,1,score válido,score válido,score válido
202305,A,Y,39,20k~30k,0,178,612,0,1,score válido,score válido,score válido
202305,B,Y,83,10k~20k,1,958,862,411,1,score válido,score válido,score válido
202305,A,X,104,<1k,0,701,57,475,1,score válido,score válido,score válido
202305,A,Y,44,1k~3k,0,43,444,0,1,score válido,score válido,score válido
202305,B,Y,25,5k~10k,0,927,887,281,1,score válido,score válido,score válido
202305,A,Y,85,<1k,0,106,64,82,1,score válido,score válido,score válido
202305,B,X,53,3k~5k,0,924,565,394,1,score válido,score válido,score válido
202305,A,Y,40,1k~3k,0,446,296,179,1,score válido,score válido,score válido
202305,B,Y,71,5k~10k,0,480,557,108,1,score válido,score válido,score válido
202305,A,Y,69,<1k,0,535,77,341,1,score válido,score válido,score válido
202305,B,Y,36,10k~20k,0,84,532,0,1,score válido,score válido,score válido
202305,B,Y,26,5k~10k,0,662,502,280,1,score válido,score válido,score válido
202305,A,Y,78,3k~5k,0,651,45,486,1,score válido,score válido,score válido
202305,B,X,100,1k~3k,0,574,218,332,1,score válido,score válido,score válido
202305,B,Y,80,5k~10k,0,887,116,636,1,score válido,score válido,score válido
202305,A,Y,74,20k~30k,0,473,465,176,1,score válido,score válido,score válido
202305,A,X,76,20k~30k,0,708,269,391,1,score válido,score válido,score válido
202305,B,X,66,1k~3k,1,332,508,171,1,score válido,score válido,score válido
202305,B,Y,76,,1,924,555,537,1,score válido,score válido,score válido
